unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
DIRECCIÓN DE RESIDUOS PATOGÉNICOS,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE RESIDUOS ESPECIALES Y PATOGÉNICOS,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,TORRES,Guadalupe,Femenino,Resolución 270/2025 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2025/270/553389,01/10/2025
DIRECCIÓN DE EVALUACIÓN DE IMPACTO AMBIENTAL DE OBRAS,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE EVALUACIÓN DE IMPACTO AMBIENTAL,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,GUICHON,Carolina Sira,Femenino,Resolución 75/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/0vQDXzfz.pdf,01/04/2022
DIRECCIÓN DE EVALUACIÓN AMBIENTAL DE CALIDAD DE AIRE Y GESTIÓN DE EMISIONES,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE EVALUACIÓN DE IMPACTO AMBIENTAL,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,MASSOLO,Laura Andrea,Femenino,Resolución 101/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/BOZO6NUy.pdf,01/04/2022
DIRECCIÓN DE RADICACIÓN Y EVALUACIÓN AMBIENTAL DE INDUSTRIAS,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE EVALUACIÓN DE IMPACTO AMBIENTAL,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,MARTINEZ,Sandra Inés,Femenino,Resolución 203/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2022/203/302316,03/01/2022
Dirección de Educación Ambiental y Relaciones con la Comunidad,Ministerio de Jefatura de Gabinete de Ministros,Dirección Provincial de Desarrollo Sostenible y Cambio Climático,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Recursos Naturales,Ministerio de Jefatura de Gabinete de Ministros,Dirección Provincial de Recursos Naturales y Ordenamiento Ambiental Territorial,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Áreas Naturales Protegidas,Ministerio de Jefatura de Gabinete de Ministros,Dirección Provincial de Recursos Naturales y Ordenamiento Ambiental Territorial,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Fiscalización de Industrias e Inspección General,Ministerio de Jefatura de Gabinete de Ministros,Dirección Provincial de Controladores Ambientales,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Evaluación de Impacto Ambiental,Ministerio de Jefatura de Gabinete de Ministros,Dirección Provincial de Evaluación de Impacto Ambiental,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Residuos Sólidos Urbanos,Ministerio de Jefatura de Gabinete de Ministros,Dirección Provincial de Residuos,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Residuos Especiales y Patogénicos,Ministerio de Jefatura de Gabinete de Ministros,Dirección Provincial de Residuos,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
